,ID,location_name,lat,long
3283,2356468,Pissiga,12.826080000000001,-1.14046
3284,2356469,Pissiga,12.63333,-0.86667
3285,2356470,Pissie,11.1,-1.85
3286,2356471,Pissi,13.515939999999999,-1.51492
3287,2356472,Pissi,13.03003,-0.36613
3288,2356473,Pissi,12.72146,-1.04399
3289,2356474,Pissi,12.48333,-0.46667
3290,2356475,Pissi,12.48333,-0.21666999999999997
3291,2356476,Pissi,12.46667,-0.5
3292,2356477,Pissy,12.33815,-1.56503
3293,2356478,Pissi,12.33333,-0.95
3294,2356479,Pissi,12.139439999999999,-1.3857700000000002
3295,2356480,Pissi,12.07441,-1.4854399999999999
3296,2356481,Pissi,11.62083,-1.21917
3297,2356482,Pissi,11.53333,-1.0
3298,2356483,Pissele,13.692479999999998,-1.4818799999999999
3299,2356484,Pissalogo,12.23333,-0.4
3300,2356485,Pissale,11.83333,-0.016669999999999997
3301,2356486,Pissilparale,12.883569999999999,-1.58856
3302,2356487,Pisen,13.246889999999999,-1.2269299999999999
3303,2356488,Pissin,12.24117,-1.79761
3304,2356489,Pisanianga,14.015870000000001,-0.6959
3305,2356490,Pirkon,11.11667,-2.91667
3306,2356491,Piri,10.16667,-2.83333
3307,2356492,Pinga Sogodin,13.34094,-2.58985
3308,2356493,Pira,10.3,-3.0666700000000002
3309,2356494,Pipilere,12.73333,-2.3
3310,2356495,Piorogho,11.83333,-0.38333
3311,2356496,Pio,13.1517,-4.283
3312,2356497,Pintou,10.85,-2.88333
3313,2356498,Pinssin,11.48333,-0.9166700000000001
3314,2356499,Pensa,13.64056,-0.8094399999999999
3315,2356500,Pinou,12.46667,-2.26667
3316,2356501,Pinon,11.8,-2.28333
3317,2356502,Pinkan,12.15,-3.25
3318,2356503,Pinikon,12.25,-3.55
3319,2356504,Pini,13.2643,-3.2818
3320,2356505,Pingole,10.56667,-5.11667
3321,2356506,Pinaptenga,12.06046,-1.49759
3322,2356507,Pina,11.15,-2.63333
3323,2356508,Pimpigou,12.426169999999999,1.3395700000000001
3324,2356509,Silmissin,12.02417,-1.38208
3325,2356510,Pibse,12.03384,-1.3851799999999999
3326,2356511,Pilorguen,12.08333,-0.13333
3327,2356512,Pilode,13.5541,-2.87229
3328,2356513,Pilingara,10.25,-2.98333
3329,2356514,Pilimpikou,12.71667,-2.26667
3330,2356515,Piliktenga,12.77956,-1.54094
3331,2356516,Piliki,14.147179999999999,-0.06847
3332,2356517,Piliga,13.305439999999999,-0.5721
3333,2356518,Pilifou,13.356470000000002,-1.01075
3334,2356519,Pilempiguidi,12.35,0.58333
3335,2356520,Pilarka,12.13333,-0.76667
3336,2356521,Piladi,14.264579999999999,-1.58035
3337,2356522,Pikalia,11.1,-1.73333
3338,2356523,Pihigui,12.811580000000001,-1.35466
3339,2356524,Pigodo,12.3,-0.81667
3340,2356525,Pighin,12.62503,-1.48643
3341,2356526,Pigahiri,11.25,-1.13333
3342,2356527,Piere,11.068439999999999,-4.09387
3343,2356528,Pienna,10.2,-3.5333300000000003
3344,2356529,Pien,11.46667,-1.9666700000000001
3345,2356530,Piela,12.70965,-0.13112000000000001
3346,2356531,Piega,12.11667,0.86667
3347,2356532,Piedogo,11.95,-1.4
3348,2356533,Pidoha,11.03333,-1.16667
3349,2356534,Pibore,11.7,-1.31667
3350,2356535,Piben,12.41667,-2.0666700000000002
3351,2356536,Pibaore,12.89441,-0.80811
3352,2356537,Pia,13.2182,-4.0682
3353,2356538,Pia,11.36667,-2.65
3354,2356539,Peyla,13.41676,-0.94815
3355,2356540,Petoy,14.58115,-0.3698
3356,2356541,Petoy Beiga,14.57448,-0.1066
3357,2356542,Petopo,10.5,-3.3833300000000004
3358,2356543,Petooulo,14.29832,-1.08433
3359,2356544,Petosire,13.85339,-2.64423
3360,2356545,Petogo,13.482460000000001,-0.61395
3361,2356546,Peto Ganga,14.42936,-1.43815
3362,2356547,Peteyidde,14.25521,0.06781000000000001
3363,2356548,Petetolo,12.13333,-2.65
3364,2356549,Poterkoe,13.24835,-2.62737
3365,2356550,Peterebay,14.1168,-1.8304200000000002
3366,2356551,Pete Nyaki,14.06221,-0.41827
3367,2356552,Peten Nangue,14.148620000000001,-2.35353
3368,2356553,Petemereol,14.215570000000001,0.1194
3369,2356554,Petel Tiouma,14.18208,-1.80562
3370,2356555,Petel Tioudi,14.28036,-1.69928
3371,2356556,Petel Tiaoboli,14.1344,-2.03112
3372,2356557,Petel Poutiali,14.272020000000001,-1.6740000000000002
3373,2356558,Petelnangue,13.94188,-2.58805
3374,2356560,Petelkotia,14.30735,-0.65457
3375,2356561,Petel Kole,13.993079999999999,0.41991999999999996
3376,2356562,Petelide,14.072729999999998,-0.49499
3377,2356563,Petel Habe,13.965539999999999,0.38499
3378,2356564,Petel Ganki,14.21546,-1.7074799999999999
3379,2356565,Petel Ere,14.187729999999998,-1.79139
3380,2356566,Petel Damramel,14.419889999999999,-1.74183
3381,2356567,Petel,14.241389999999999,-1.71648
3382,2356568,Pete Kofe,14.416089999999999,-1.59891
3383,2356569,Peteguerse,14.03565,-0.36824
3384,2356570,Petegou,14.17097,-0.5706899999999999
3385,2356571,Petegoli,14.21473,-1.97315
3386,2356572,Petega,14.297020000000002,-1.68546
3387,2356573,Petebone,14.09808,-2.11437
3388,2356574,Petebarabe,14.373479999999999,0.1244
3389,2356575,Petakole,14.01188,0.05749
3390,2356576,Petakole,13.74753,0.050710000000000005
3391,2356577,Petadji,14.37394,-1.93415
3392,2356578,Petabouli,14.33195,-0.60156
3393,2356579,Peta,13.52034,0.36201
3394,2356580,Peta,13.48061,-1.4367299999999998
3395,2356581,Pessogotenga,12.45,-0.76667
3396,2356582,Pesso,11.31965,-4.26206
3397,2356583,Pessevrou,14.502,-1.9693
3398,2356584,Perselela,10.08333,-3.31667
3399,2356585,Perkoa,12.63333,-2.25
3400,2356586,Perkoa,12.38333,-2.5666700000000002
3401,2356587,Perko,13.66589,-1.264
3402,2356588,Perive,12.1921,-4.5286
3403,2356589,Perikora,10.66667,-3.21667
3404,2356590,Perigban,10.23333,-3.35
3405,2356591,Perbolinbiro,10.68333,-3.35
3406,2356592,Perankui,12.33333,-3.65
3407,2356593,Perakui,12.06667,-3.7
3408,2356594,Pepin,12.96574,-1.84515
3409,2356595,Peou Pamarel,14.543239999999999,-0.72015
3410,2356596,Peoukoy,13.99105,-0.22336999999999999
3411,2356597,Peoukoy,13.96657,-0.23173000000000002
3412,2356598,Peotyanga,12.83333,-0.81667
3413,2356599,Peopeora,12.846060000000001,-1.9655099999999999
3414,2356600,Penyon Fouanou,12.40742,2.1465799999999997
3415,2356601,Penyon,12.448830000000001,2.0843
3416,2356602,Kikideni,11.93667,0.39833
3417,2356603,Pensoari,12.36667,0.71667
3418,2356604,Penperga,13.479170000000002,0.70035
3419,2356605,Pimpindiangou,13.930520000000001,-0.05934
3420,2356606,Peno,11.56667,-1.4666700000000001
3421,2356607,Peninko,10.23333,-4.2333300000000005
3422,2356608,Peniana,10.91667,-3.7833300000000003
3423,2356609,Foret Classee de Peni,10.93333,-4.4833300000000005
3424,2356610,Peni,10.94925,-4.47184
3425,2356611,Penga,12.56667,0.2
3426,2356612,Penfwogo,13.10389,0.051910000000000005
3427,2356613,Penfwogo,13.162989999999999,0.06031
3428,2356614,Penevou,11.63333,-3.6166699999999996
3429,2356615,Pendyaga,12.56811,2.01234
3430,2356616,Pendogou,13.3467,-1.8287200000000001
3431,2356617,Pendogo,12.88333,-2.48333
3432,2356618,Pendjo,11.46667,1.88333
3433,2356620,Pendia Plandi,11.31667,-4.816669999999999
3434,2356621,Pendianga,12.35,0.33333
3435,2356622,Pendaga,12.17738,-1.07341
3436,2356623,Penchyangou,12.03333,0.73333
3437,2356624,Penbiti,12.110610000000001,1.5719299999999998
3438,2356625,Pena,13.74325,-0.7247100000000001
3439,2356626,Pempedi,12.1023,0.8228
3440,2356627,Pem,14.310579999999998,-0.85864
3441,2356628,Pelsia,12.53333,-2.48333
3442,2356629,Pelse,13.561420000000002,-0.43833
3443,2356630,Pelse,13.60909,-0.47513
3444,2356631,Pelogo,12.543280000000001,-1.43019
3445,2356632,Pellkissiga,13.37161,-2.20361
3446,2356633,Pelle,13.447070000000002,-2.16099
3447,2356634,Pella,12.73333,-2.3
3448,2356635,Pella,12.58333,-2.03333
3449,2356636,Peliko,10.13333,-5.03333
3450,2356637,Pelignan,10.93333,-5.38333
3451,2356638,Paleoute,13.94733,-0.75646
3452,2356639,Pelga,13.336929999999999,-0.6079600000000001
3453,2356640,Pelga,13.202539999999999,0.27909
3454,2356641,Peleratanga,12.9,-2.1833299999999998
3455,2356642,Pelem Pelem,14.33058,-1.7722900000000001
3456,2356643,Pele Bili,14.354460000000001,-1.01775
3457,2356644,Pelaga,12.31667,-0.41667
3458,2356645,Pela,13.34951,-2.2924900000000004
3459,2356646,Pekwenti,12.23333,0.4
3460,2356647,Pekwendi,12.45,0.75
3461,2356648,Pekuy,12.5,-3.81667
3462,2356649,Pekoua,11.0,-2.9333299999999998
3463,2356650,Pehiri,11.83333,-1.83333
3464,2356651,Yargo,12.49494,-1.17772
3465,2356652,Pelatibitiguia,13.617479999999999,-2.62966
3466,2356653,Pebiou,11.86667,-2.05
3467,2356654,Pealaga,12.35,-0.41667
3468,2356655,Pe,11.3,-3.5333300000000003
3469,2356656,Payob Tenga,12.21667,-0.68333
3470,2356657,Payalo,11.28333,-2.78333
3471,2356658,Pawantore,11.86667,-1.26667
3472,2356659,Patouro,10.65,-3.15
3473,2356660,Patoura,9.95,-3.55
3474,2356661,Patiri,12.96667,-2.08333
3475,2356662,Patingou,12.726410000000001,1.15975
3476,2356663,Patiarakui,12.76667,-3.91667
3477,2356664,Tabtenga,12.58654,-1.46914
3478,2356665,Patel,13.91371,-0.24403000000000002
3479,2356666,Patambima,12.11667,0.48333000000000004
3480,2356667,Province du Passore,12.91667,-2.16667
3481,2356668,Passin,11.68333,-2.26667
3482,2356669,Passakongo Tonbo,12.51667,-3.41667
3483,2356670,Passakongo,12.51667,-3.43333
3484,2356671,Passabou,12.55,0.9
3485,2356672,Paspanga,13.54178,-1.53003
3486,2356673,Paspanga,13.27186,-0.46235
3487,2356674,Paspanga,13.167929999999998,-1.10754
3488,2356675,Paspanga,12.38333,-0.71667
3489,2356676,Paspanga,12.11667,-0.45
3490,2356677,Bassotenga,12.187510000000001,-1.8428200000000001
3491,2356678,Pasiblinga,11.71667,-1.15
3492,2356679,Pasena,10.0,-3.33333
3493,2356680,Pasbaole,13.0623,-1.30029
3494,2356681,Partiaga,12.61083,2.01186
3495,2356682,Partiaga,11.93333,1.61667
3496,2356683,Paroubri,11.56667,-1.11667
3497,2356684,Parmam,13.400920000000001,0.20981999999999998
3498,2356685,Parawinga,12.51667,-0.43333
3499,2356686,Pagatenga,12.60805,-1.55419
3500,2356687,Parankui,13.1723,-4.206
3501,2356688,Parade,12.35,-3.33333
3502,2356689,Papoyna,12.75,0.21666999999999997
3503,2356690,Papala,12.05819,1.9295
3504,2356691,Paounde,14.21996,-1.7996
3505,2356692,Paoun,10.31667,-3.23333
3506,2356693,Paoun,10.23333,-2.98333
3507,2356694,Paon,9.88333,-3.13333
3508,2356695,Pantour,9.98333,-2.96667
3509,2356696,Pantionao,10.43333,-3.55
3510,2356697,Pantianao,10.2,-3.4
3511,2356698,Pantianao,10.06667,-3.21667
3512,2356699,Pansi,13.23107,0.88128
3513,2356700,Pansa,12.91667,-0.88333
3514,2356701,Panparsi,12.43333,-0.08333
3515,2356702,Panpangou,12.1,0.2
3516,2356703,Panpanga,12.28333,0.53333
3517,2356704,Pampakui,13.1375,-3.8539999999999996
3518,2356705,Panpabanga,12.592939999999999,1.41596
3519,2356706,Pano Oulema,11.40605,-4.28285
3520,2356707,Pano,11.68333,-2.51667
3521,2356708,Panndyoa,12.38333,0.96667
3522,2356709,Panmpane,12.3202,1.9896900000000002
3523,2356710,Pankuere,10.83333,-3.01667
3524,2356711,Pankele,12.62642,-2.88037
3525,2356712,Pankankanti,11.0,0.65
3526,2356713,Paniguibtenga,12.55,-0.6
3527,2356714,Panien,13.10602,-2.73054
3528,2356715,Pani,11.58333,-2.33333
3529,2356716,Panhela,10.01667,-3.1833299999999998
3530,2356717,Pangtiga Yiri,12.19886,-1.8034700000000001
3531,2356718,Pangotenga,12.88333,-2.71667
3532,2356719,Pangogo,12.75,-2.71667
3533,2356720,Pangara,10.18333,-3.3
3534,2356721,Panga,10.36667,-4.96667
3535,2356722,Pandyamboura,12.31667,0.38333
3536,2356723,Pendissi,12.506780000000001,-1.42114
3537,2356724,Panassin,11.45,-2.1
3538,2356725,Panapra,10.68333,-4.5
3539,2356726,Pananbera,10.56667,-3.13333
3540,2356727,Panamasso,11.386,-4.203790000000001
3541,2356728,Pana,11.88333,-3.1833299999999998
3542,2356729,Pana,11.38333,-3.1833299999999998
3543,2356730,Pan,11.26844,-4.68737
3544,2356731,Pemtoussi,12.07727,-1.73584
3545,2356732,Pamtanga,12.66868,-1.50727
3546,2356733,Pamoussa,12.56667,-0.73333
3547,2356734,Pamnonghin,12.17111,-1.56417
3548,2356735,Pamdyega,12.75,0.36667
3549,2356736,Pamboudye,13.417910000000001,0.8386899999999999
3550,2356737,Pamasseboure,12.61288,-1.46828
3551,2356738,Pama,11.24972,0.7075
3552,2356739,Palsyanre,13.28009,-0.87375
3553,2356740,Poloua,14.007660000000001,-1.5978299999999999
3554,2356741,Palol Sofekel,14.108579999999998,0.3662
3555,2356742,Palogo,12.21667,-2.38333
3556,2356743,Paliho,10.15,-2.8
3557,2356744,Polesgo,12.44031,-1.49496
3558,2356745,Palen,12.95,-0.9166700000000001
3559,2356746,Pala,11.9,-2.33333
3560,2356747,Pala,11.14911,-4.23463
3561,2356748,Pakoudougou,12.66667,-2.46667
3562,2356749,Pakoro,12.05,-3.26667
3563,2356750,Pakole,11.98333,-3.23333
3564,2356751,Pakode,13.62916,-0.87785
3565,2356752,Pailogo,11.05,-0.56667
3566,2356753,Pahin,11.71667,-3.23333
3567,2356754,Pagyir,12.55,-2.6833299999999998
3568,2356755,Pagou,12.89737,0.69419
3569,2356756,Pagalaga,13.60247,0.11589
3570,2356757,Padyanga,12.4357,2.11267
3571,2356758,Pademtenga,12.71885,-1.24318
3572,2356759,Pabre,12.521469999999999,-1.58631
3573,2356760,Pabre,12.21667,-0.36667
3574,2356761,Pabouga,12.07879,1.48222
3575,2356762,Pabanbou,12.10505,1.54849
3576,2356763,Paaba,10.86667,-5.066669999999999
3577,2356764,Foret Classee de Pa,11.6,-3.26667
3578,2356765,Pa,12.66667,-3.95
3579,2356766,Pa,11.54542,-3.25719
3580,2356767,Owande,14.38155,-0.62311
3581,2356768,Ouzou,11.745439999999999,-4.68621
3582,2356769,Ouzeni,14.28597,-1.23548
3583,2356770,Ouyaye,14.044329999999999,-1.27084
3584,2356771,Ouyalgui,12.21667,-0.75
3585,2356772,Outourou,10.61667,-5.41667
3586,2356773,Outoum,13.323879999999999,-2.0287
3587,2356774,Outoulou,11.01667,-2.26667
3588,2356775,Outonba,10.05,-2.96667
3589,2356776,Outioupan,10.08333,-4.58333
3590,2356777,Outilouini,13.364239999999999,-0.60816
3591,2356778,Outila,10.98333,-5.433330000000001
3592,2356779,Outaga,11.36667,-0.51667
3593,2356780,Ousoukosoko,13.71599,-1.0393
3594,2356781,Oussan Fouanou,12.14212,2.06527
3595,2356782,Ouri,11.968960000000001,-3.04052
3596,2356783,Mare d'Oursi,14.65784,-0.47815
3597,2356784,Oursi,14.675529999999998,-0.46033
3598,2356785,Ouro Yongode,13.991060000000001,-0.43265
3599,2356786,Ouro Yaro,13.76356,0.37506999999999996
3600,2356787,Ourouyama,11.17574,-4.15307
3601,2356788,Ouroumandiou,10.1,-4.5
3602,2356789,Ouroukou,13.2207,-3.2991
3603,2356790,Ourouko,13.133510000000001,-4.15097
3604,2356791,Ourougue,12.41667,-0.03333
3605,2356792,Ourgou-Manega,12.77994,-1.5077
3606,2356793,Ouroue,12.3769,-4.3278
3607,2356794,Ouroubono,11.7,-2.9333299999999998
3608,2356795,Ouroubi,10.3,-3.1833299999999998
3609,2356796,Ouro Tyarima,13.53694,0.055720000000000006
3610,2356797,Ouro Torode,13.96672,-0.029789999999999997
3611,2356798,Ouro Tongogo,13.5584,0.0245
3612,2356799,Ouro Tiari,13.17945,0.23800000000000002
3613,2356800,Ouro Tambella,13.786229999999998,0.5865100000000001
3614,2356801,Ouro Sole,13.57288,-0.10232999999999999
3615,2356802,Ouro Sibiri,13.66469,0.08065
3616,2356803,Ouro Sawadyo,13.635520000000001,0.42528
3617,2356804,Ouro Sanboey,14.05286,-0.08979
3618,2356805,Ouro Sambo,13.97899,0.19041
3619,2356806,Ouro Sambo,13.664579999999999,-0.29583000000000004
3620,2356807,Ouro Sadyo,13.19089,0.21525
3621,2356808,Ouro Sadoube,13.97765,-0.41778000000000004
3622,2356809,Ouro Sabou,13.7649,0.53871
3623,2356810,Ouro Rounga,13.98877,0.00635
3624,2356811,Ouro Pabou,13.56391,0.16978
3625,2356812,Ouro Noma,13.69995,-0.17892
3626,2356813,Ouro Niebe,14.306070000000002,-0.80098
3627,2356814,Ouro Mounyan,13.76575,0.43107
3628,2356815,Ouro Mossibe,13.78326,0.37938
3629,2356816,Ouro Mobido,14.56044,-0.28861
3630,2356817,Ouro Mamel,13.969870000000002,0.22889
3631,2356818,Ouro Lima,13.972999999999999,0.25778
3632,2356819,Ouro Kwasan,13.962779999999999,-0.1123
3633,2356820,Ourokotia,14.57581,-0.31396999999999997
3634,2356821,Ouro Konou,13.523729999999999,0.15982000000000002
3635,2356822,Ouro Kirsi,13.245410000000001,0.13205999999999998
3636,2356823,Ouro Kirgade,13.968670000000001,0.0058
3637,2356824,Ouro Kaka,13.81511,0.047810000000000005
3638,2356825,Ouro Ingani,14.03254,-1.6516099999999998
3639,2356826,Ouro Haman,13.727310000000001,-0.18333
3640,2356827,Ouro Guengri,13.04124,0.52754
3641,2356828,Ouro Gaobe,13.57966,0.10396
3642,2356829,Ouro Gamou,13.01476,0.5714
3643,2356830,Ouro Foulgoube,14.023370000000002,-0.2256
3644,2356831,Ouro Foulbe,13.97535,0.01215
3645,2356832,Ourofou,14.37151,-0.39721
3646,2356833,Ouro Dyapa,13.768460000000001,-0.3928
3647,2356834,Ouro Dyanigangore,13.53757,0.16144
3648,2356835,Ouro Dyambara,13.362429999999998,0.10007
3649,2356836,Ouro Diami,13.194629999999998,0.24095999999999998
3650,2356837,Ouro Daka,13.9471,0.28453
3651,2356838,Ouro Boule,13.7625,0.50975
3652,2356839,Ouro Boki,13.97592,0.19364
3653,2356840,Ourobo Guelsawa,14.05255,-1.67838
3654,2356841,Ouro Boga,13.61934,-0.00573
3655,2356842,Ouro Binguelbata,14.429079999999999,-0.71424
3656,2356843,Ouro Bidi,13.97446,0.20888
3657,2356844,Ourobema,10.41667,-3.83333
3658,2356845,Ouro Belko,13.96435,0.23888
3659,2356846,Ouro Belko,13.73129,-0.19577999999999998
3660,2356847,Ouro Beldehide,13.793070000000002,0.06277
3661,2356848,Ouro Bede,13.5762,-0.16939
3662,2356849,Ouro Bamguel,14.31715,-1.7595900000000002
3663,2356850,Ouro Bambe,13.98086,0.19889
3664,2356851,Ouro Bagoum,13.98455,-0.06623
3665,2356852,Ouroay Saba,14.06,0.09626
3666,2356853,Ouro-Ama Youkoue,13.67649,-0.00536
3667,2356854,Ouro Amadou Sibiri,13.970989999999999,-0.42945
3668,2356855,Ouro Allague,13.66196,-0.036000000000000004
3669,2356856,Ouro Alkali,13.176829999999999,0.21278000000000002
3670,2356857,Ouro Aladji,13.61285,0.43206000000000006
3671,2356858,Ouro Aidio,13.976529999999999,0.23828000000000002
3672,2356859,Ouro,13.46759,-2.30748
3673,2356860,Ouro,13.4022,-3.0943
3674,2356861,Ouro,10.4,-3.83333
3675,2356862,Ourkyaguel,13.74859,-0.24393
3676,2356863,Ourkadie,14.0902,-0.4444
3677,2356864,Ourka,14.049710000000001,-0.18719
3678,2356865,Ourinlona,10.61667,-3.1833299999999998
3679,2356866,Ouri,13.20362,-2.63783
3680,2356867,Ourgou,12.4385,-1.54608
3681,2356868,Oure Seno,14.06355,-0.45724
3682,2356869,Oure Rimaibes,13.969289999999999,-1.7280900000000001
3683,2356870,Oure-Foulbes,13.949710000000001,-1.68494
3684,2356871,Ourba,13.80311,-0.6643399999999999
3685,2356872,Oura Lagui,13.07408,0.64555
3686,2356873,Oupyedi,12.66667,0.9166700000000001
3687,2356874,Oupounou,11.65,-1.91667
3688,2356875,Oupenchyanmbongou,12.01667,0.8
3689,2356876,Oupaon,11.65,-2.01667
3690,2356877,Ouona,11.96667,-3.43333
3691,2356878,Ouomene,13.0263,-3.9045
3692,2356879,Wolokonto,11.09855,-5.1498
3693,2356880,Ouolo,11.28333,-3.91667
3694,2356881,Wobzougou,12.1246,-1.73872
3695,2356882,Ouobdaga,12.21667,-0.28333
3696,2356883,Ounzeogo,11.7,-0.5
3697,2356884,Ountokoulga,13.403839999999999,-0.77075
3698,2356885,Ountokoulga,13.36895,-0.78765
3699,2356886,Ountadini,12.06667,0.31667
3700,2356887,Ounsoumpera,10.61667,-3.08333
3701,2356888,Ounougou Fouanou,12.52167,2.17992
3702,2356889,Ounougou,12.53289,2.1939
3703,2356890,Ounigare,11.13333,-0.38333
3704,2356891,Oundetane,13.956520000000001,-0.60623
3705,2356892,Ounare,14.5643,-0.13716
3706,2356893,Oumnogue,11.595080000000001,-0.32223
3707,2356894,Oulsalta,13.901620000000001,0.46298999999999996
3708,2356895,Oulfo Alfa,14.087639999999999,-0.56342
3709,2356896,Ouloungoura,10.5,-3.5333300000000003
3710,2356897,Oulouguel,14.049760000000001,0.09393
3711,2356898,Oulo Ba,14.30362,-0.81806
3712,2356899,Oulo,14.0448,-0.2353
3713,2356900,Oulo,11.9,-2.98333
3714,2356901,Oulmane,10.63333,-5.05
3715,2356902,Oulmana,10.11097,-3.45298
3716,2356903,Ouli Noirao,14.0073,-1.4904899999999999
3717,2356904,Ouliassan,11.05,-2.2
3718,2356905,Oulfare,13.975229999999998,-0.6381899999999999
3719,2356906,Oulfare,13.762929999999999,-0.31531
3720,2356907,Oulelo,10.73333,-3.23333
3721,2356908,Oulbera,10.3,-3.1
3722,2356909,Oulani,12.36667,-3.3666699999999996
3723,2356910,Oulanga,14.5373,-1.20882
3724,2356911,Oulali,12.68333,-4.36667
3725,2356912,Oulala,11.3,-3.93333
3726,2356913,Oula,13.58445,-0.14922
3727,2356914,Oula,13.48605,-2.32595
3728,2356915,Oula,12.36667,-3.13333
3729,2356916,Oukoulourou,14.242,-1.9447
3730,2356917,Oukoulourou,14.18738,-1.9987599999999999
3731,2356918,Oukoulourou,14.4418,-0.9737899999999999
3732,2356919,Oukoulourou,12.70973,2.07057
3733,2356920,Ouizindia,14.67146,0.016130000000000002
3734,2356921,Ouitenga,13.64519,-1.8364900000000002
3735,2356922,Ouissiga,12.83858,-1.9058700000000002
3736,2356923,Ouintini,13.219479999999999,-1.3416299999999999
3737,2356924,Ouindigui,13.75716,-2.01627
3738,2356925,Ouendigui,13.678329999999999,-1.9673
3739,2356926,Ouindebelabe,13.98731,-0.33426
3740,2356927,Ouilimteoga,11.83333,-0.88333
3741,2356928,Ouiligo,11.05,-0.45
3742,2356929,Ouilibouma,12.96667,-0.71667
3743,2356930,Ouile,13.36958,-2.6988
3744,2356931,Ouilawa,13.16342,-0.7652399999999999
3745,2356932,Ouidtoghin,12.40935,-1.44927
3746,2356933,Ouidibaogo,13.21914,-1.70992
3747,2356934,Ouidi,12.76424,-1.07665
3748,2356935,Ouidi,12.41667,-0.45
3749,2356936,Ouidi,12.33333,-0.73333
3750,2356937,Ouidi,12.29013,-0.8761
3751,2356938,Ouidi,12.25,-0.45
3752,2356939,Ouidi,12.21985,-1.47185
3753,2356940,Ouidi,12.08157,-1.5818
3754,2356941,Ouidi,12.08739,-1.3817
3755,2356942,Ouidi,12.06737,-1.6047799999999999
3756,2356943,Ouidi,12.037519999999999,-1.21929
3757,2356944,Widtenga,12.28866,-1.4371399999999999
3758,2356945,Oui,13.41303,-1.77712
3759,2356946,Ougarou,12.43333,0.16667
3760,2356948,Oufre,13.54909,-2.4212599999999997
3761,2356949,Oufongo,11.46667,-3.15
3762,2356950,Oufare Baba Amadou,14.50495,-0.9114700000000001
3763,2356951,Ouezendougou,12.03333,-2.28333
3764,2356952,Ouezele,12.21667,-2.11667
3765,2356953,Wessa,11.04542,-2.78857
3766,2356954,Ouero,12.05,-2.41667
3767,2356955,Ouere,11.28333,-3.91667
3768,2356956,Ouere,11.01667,-3.81667
3769,2356957,Ouenne,13.58605,-1.73945
3770,2356958,Ouengo,11.25,-0.8
3771,2356959,Ouendoupoli,14.129420000000001,-1.9610400000000001
3772,2356960,Ouenboulougou,13.04086,-0.82545
3773,2356961,Ouenaftenga,13.344220000000002,-1.30851
3774,2356962,Ouemyaoguen,12.13333,-0.53333
3775,2356963,Ouem-Yiri,12.315339999999999,-1.78532
3776,2356964,Ouembatenga,13.634839999999999,-1.54223
3777,2356965,Oueleni,10.85,-5.35
3778,2356966,Oueldi,14.854920000000002,0.15083
3779,2356967,Oueguedo,11.85,-0.41667
3780,2356969,Weglega,12.29354,-1.71817
3781,2356970,Oueenga,12.48333,-0.31667
3782,2356971,Ouedse,12.82794,-1.05892
3783,2356972,Ouedogo-Petit,12.06667,-0.36667
3784,2356973,Ouedogo Boken,12.01667,-0.18333
3785,2356974,Ouedkingo,12.9,-2.25
3786,2356975,Ouedga,13.25068,-0.93081
3787,2356976,Ouedegin,12.75,-0.76667
3788,2356977,Ouedeghin,12.220310000000001,-1.79552
3789,2356978,Oue,13.235999999999999,-3.3997
3790,2356979,Oudyoumoudi,14.07427,-0.43163
3791,2356980,Oudoundayire,13.896889999999999,-1.45963
3792,2356981,Oudouga,14.159320000000001,-1.88273
3793,2356982,Province de l'Oudalan,14.666670000000002,-0.33333
3794,2356983,Oubritenga,12.66667,-1.33333
3795,2356984,Ouboulo Fouanou,12.20163,2.11615
3796,2356985,Oubinou Ko,10.31667,-5.25
3797,2356986,Ouberdargani,14.4328,-1.4657200000000001
3798,2356987,Oubere Saba,14.06691,-1.6684400000000001
3799,2356988,Oubay,13.95558,-1.3739
3800,2356989,Oubaredo,10.71667,-3.6166699999999996
3801,2356990,Ouazindi,13.285079999999999,-0.85646
3802,2356991,Ouazeule,13.18144,-1.57002
3803,2356992,Ouayou,11.7,-2.0
3804,2356993,Ouayle,12.9,-2.33333
3805,2356994,Ouga-Yarce,12.95005,-1.21309
3806,2356995,Wayalguin,12.3996,-1.47502
3807,2356996,Ouayalgui,12.01667,-0.71667
3808,2356997,Wavousse,12.549389999999999,-1.35707
3809,2356998,Ouavousse,12.4,-0.6
3810,2356999,Ouavousse,12.35,-0.75
3811,2357000,Ouavousse,12.15,-0.51667
3812,2357001,Ouatnapa,13.08634,-0.43046999999999996
3813,2357002,Ouatinoma,13.64078,-0.85914
3814,2357003,Ouatinoma,13.08615,-1.45636
3815,2357004,Ouatinoma,12.95,-0.45
3816,2357005,Ouatigue,13.72003,-1.7504400000000002
3817,2357006,Ouatiano,10.05,-3.3833300000000004
3818,2357007,Ouatenga,12.09925,-1.5936299999999999
3819,2357008,Wassoudi,12.29486,-1.38141
3820,2357009,Ouassakore,14.96667,-0.05
3821,2357010,Ouarkoye,12.08991,-3.66897
3822,2357011,Ouargue,11.88333,-0.36667
3823,2357012,Ouargaye,11.50202,0.05886
3824,2357013,Ouaregou,11.8,-0.7
3825,2357014,Ouare,11.28333,-0.23333
3826,2357015,Ouapassi,13.939639999999999,-0.7470399999999999
3827,2357016,Ouapassi,12.442160000000001,-1.50932
